fold name,target,avg_predict
/home/datnt114/thesis/aicity2023/code/tmp/5/Right_side_window_user_id_42711_NoAudio_5_76_97/img_000421.jpg,5,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_239_269/img_000721.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_160_178/img_000121.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_24_40/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_7_389_413/img_000181.jpg,0,2
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_335_359/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/3/Right_side_window_user_id_13522_NoAudio_7_362_370/img_000121.jpg,3,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_345_364/img_000061.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_286_297/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_381_401/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_178_213/img_000121.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/8/Right_side_window_user_id_13522_NoAudio_5_11_31/img_000301.jpg,8,0
/home/datnt114/thesis/aicity2023/code/tmp/14/Right_side_window_user_id_60167_NoAudio_7_402_422/img_000301.jpg,14,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_5_92_106/img_000301.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/4/Right_side_window_user_id_85870_NoAudio_5_255_272/img_000121.jpg,4,0
/home/datnt114/thesis/aicity2023/code/tmp/14/Right_side_window_user_id_85870_NoAudio_5_417_432/img_000301.jpg,14,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_5_59_81/img_000481.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/8/Right_side_window_user_id_42711_NoAudio_5_495_504/img_000121.jpg,8,0
/home/datnt114/thesis/aicity2023/code/tmp/10/Right_side_window_user_id_60167_NoAudio_7_73_77/img_000001.jpg,10,0
/home/datnt114/thesis/aicity2023/code/tmp/12/Right_side_window_user_id_42711_NoAudio_5_394_415/img_000421.jpg,12,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_59_81/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/15/Right_side_window_user_id_85870_NoAudio_5_383_404/img_000241.jpg,15,0
/home/datnt114/thesis/aicity2023/code/tmp/14/Right_side_window_user_id_63764_NoAudio_5_309_330/img_000421.jpg,14,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_331_356/img_000481.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/1/Right_side_window_user_id_63764_NoAudio_5_251_266/img_000241.jpg,1,0
/home/datnt114/thesis/aicity2023/code/tmp/15/Right_side_window_user_id_13522_NoAudio_7_449_470/img_000001.jpg,15,0
/home/datnt114/thesis/aicity2023/code/tmp/3/Right_side_window_user_id_60167_NoAudio_5_124_140/img_000301.jpg,3,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_178_213/img_000661.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_7_368_381/img_000301.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_7_371_383/img_000121.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/14/Right_side_window_user_id_60167_NoAudio_5_402_417/img_000181.jpg,14,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_7_368_381/img_000241.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_312_329/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_107_123/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/6/Right_side_window_user_id_60167_NoAudio_5_436_448/img_000061.jpg,6,0
/home/datnt114/thesis/aicity2023/code/tmp/15/Right_side_window_user_id_85870_NoAudio_7_382_403/img_000181.jpg,15,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_355_380/img_000421.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_479_495/img_000241.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/3/Right_side_window_user_id_13522_NoAudio_5_365_372/img_000121.jpg,3,3
/home/datnt114/thesis/aicity2023/code/tmp/9/Right_side_window_user_id_42711_NoAudio_5_305_309/img_000001.jpg,9,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_374_393/img_000121.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_5_331_344/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/12/Right_side_window_user_id_85870_NoAudio_5_448_463/img_000241.jpg,12,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_7_29_43/img_000061.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/15/Right_side_window_user_id_42711_NoAudio_5_270_289/img_000061.jpg,15,0
/home/datnt114/thesis/aicity2023/code/tmp/5/Right_side_window_user_id_85870_NoAudio_5_361_369/img_000121.jpg,5,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_188_214/img_000541.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_136_149/img_000061.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_464_485/img_000061.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_7_106_121/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_5_267_281/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_5_193_221/img_000121.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_5_92_106/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_464_485/img_000121.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_391_418/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_261_282/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_107_123/img_000061.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_5_188_214/img_000061.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_5_23_56/img_000601.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_182_208/img_000541.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_355_380/img_000301.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_92_110/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/12/Right_side_window_user_id_42711_NoAudio_7_394_414/img_000061.jpg,12,0
/home/datnt114/thesis/aicity2023/code/tmp/14/Right_side_window_user_id_13522_NoAudio_5_486_507/img_000061.jpg,14,0
/home/datnt114/thesis/aicity2023/code/tmp/14/Right_side_window_user_id_63764_NoAudio_5_309_330/img_000181.jpg,14,0
/home/datnt114/thesis/aicity2023/code/tmp/13/Right_side_window_user_id_42711_NoAudio_5_234_254/img_000181.jpg,13,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_312_329/img_000421.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/4/Right_side_window_user_id_63764_NoAudio_5_429_436/img_000121.jpg,4,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_92_110/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_5_188_214/img_000481.jpg,0,15
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_5_193_221/img_000421.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_239_269/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_374_393/img_000241.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_19_52/img_000661.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_373_385/img_000061.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/6/Right_side_window_user_id_63764_NoAudio_5_136_158/img_000481.jpg,6,0
/home/datnt114/thesis/aicity2023/code/tmp/8/Right_side_window_user_id_85870_NoAudio_7_288_291/img_000001.jpg,8,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_86_97/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_5_393_412/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/5/Right_side_window_user_id_13522_NoAudio_5_126_144/img_000361.jpg,5,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_5_23_56/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_292_323/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_169_187/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_7_230_257/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/11/Right_side_window_user_id_63764_NoAudio_5_222_236/img_000241.jpg,11,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_39_56/img_000301.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/12/Right_side_window_user_id_42711_NoAudio_7_394_414/img_000481.jpg,12,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_5_169_187/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_5_13_32/img_000301.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_216_244/img_000481.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_5_126_151/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_5_464_484/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/15/Right_side_window_user_id_42711_NoAudio_7_270_289/img_000001.jpg,15,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_7_388_414/img_000661.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_5_122_135/img_000241.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/15/Right_side_window_user_id_13522_NoAudio_5_452_470/img_000121.jpg,15,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_159_181/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/12/Right_side_window_user_id_42711_NoAudio_5_394_415/img_000481.jpg,12,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_107_123/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_312_329/img_000241.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/6/Right_side_window_user_id_42711_NoAudio_5_356_382/img_000001.jpg,6,0
/home/datnt114/thesis/aicity2023/code/tmp/15/Right_side_window_user_id_42711_NoAudio_7_270_289/img_000361.jpg,15,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_145_158/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_5_234_254/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_88_126/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_7_175_190/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_230_258/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_391_418/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/12/Right_side_window_user_id_13522_NoAudio_7_48_68/img_000061.jpg,12,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_7_179_195/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_70_84/img_000121.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_5_267_281/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_50_72/img_000421.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_7_69_84/img_000121.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_479_495/img_000061.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_273_287/img_000301.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_16_37/img_000301.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_5_23_56/img_000421.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_7_207_219/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_109_125/img_000121.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_324_346/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_103_120/img_000421.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_5_291_322/img_000721.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_130_151/img_000301.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/11/Right_side_window_user_id_13522_NoAudio_7_415_434/img_000421.jpg,11,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_7_22_47/img_000241.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/6/Right_side_window_user_id_63764_NoAudio_7_80_103/img_000061.jpg,6,0
/home/datnt114/thesis/aicity2023/code/tmp/12/Right_side_window_user_id_13522_NoAudio_5_48_69/img_000301.jpg,12,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_5_23_56/img_000781.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_60_72/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_24_40/img_000121.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/11/Right_side_window_user_id_60167_NoAudio_5_9_23/img_000181.jpg,11,0
/home/datnt114/thesis/aicity2023/code/tmp/12/Right_side_window_user_id_63764_NoAudio_5_282_295/img_000121.jpg,12,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_289_313/img_000241.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_5_433_447/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_66_77/img_000241.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_7_207_216/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_5_23_56/img_000841.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/12/Right_side_window_user_id_42711_NoAudio_5_394_415/img_000301.jpg,12,0
/home/datnt114/thesis/aicity2023/code/tmp/10/Right_side_window_user_id_42711_NoAudio_7_473_478/img_000001.jpg,10,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_16_37/img_000121.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/2/Right_side_window_user_id_42711_NoAudio_7_214_224/img_000061.jpg,2,15
/home/datnt114/thesis/aicity2023/code/tmp/6/Right_side_window_user_id_13522_NoAudio_5_85_108/img_000241.jpg,6,0
/home/datnt114/thesis/aicity2023/code/tmp/14/Right_side_window_user_id_13522_NoAudio_7_484_506/img_000061.jpg,14,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_355_380/img_000481.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_7_207_219/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_355_380/img_000541.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_289_313/img_000061.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/15/Right_side_window_user_id_60167_NoAudio_7_247_268/img_000061.jpg,15,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_418_435/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_331_356/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/11/Right_side_window_user_id_42711_NoAudio_5_437_460/img_000481.jpg,11,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_290_303/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_139_152/img_000301.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_50_72/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/14/Right_side_window_user_id_42711_NoAudio_7_170_177/img_000001.jpg,14,0
/home/datnt114/thesis/aicity2023/code/tmp/6/Right_side_window_user_id_63764_NoAudio_7_80_103/img_000601.jpg,6,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_5_110_135/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/11/Right_side_window_user_id_42711_NoAudio_7_436_460/img_000541.jpg,11,0
/home/datnt114/thesis/aicity2023/code/tmp/8/Right_side_window_user_id_13522_NoAudio_5_11_31/img_000421.jpg,8,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_188_214/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/2/Right_side_window_user_id_60167_NoAudio_7_38_49/img_000241.jpg,2,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_145_158/img_000301.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_5_92_106/img_000121.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_50_72/img_000541.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_182_208/img_000601.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_7_277_294/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/2/Right_side_window_user_id_63764_NoAudio_7_319_340/img_000001.jpg,2,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_19_52/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/15/Right_side_window_user_id_60167_NoAudio_5_245_260/img_000121.jpg,15,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_19_52/img_000721.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_5_193_221/img_000061.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/15/Right_side_window_user_id_85870_NoAudio_7_382_403/img_000121.jpg,15,0
/home/datnt114/thesis/aicity2023/code/tmp/13/Right_side_window_user_id_63764_NoAudio_5_8_32/img_000481.jpg,13,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_433_447/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_7_230_257/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_182_207/img_000241.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/4/Right_side_window_user_id_85870_NoAudio_7_254_272/img_000241.jpg,4,0
/home/datnt114/thesis/aicity2023/code/tmp/11/Right_side_window_user_id_85870_NoAudio_5_152_168/img_000361.jpg,11,0
/home/datnt114/thesis/aicity2023/code/tmp/14/Right_side_window_user_id_63764_NoAudio_7_481_503/img_000181.jpg,14,0
/home/datnt114/thesis/aicity2023/code/tmp/1/Right_side_window_user_id_42711_NoAudio_7_14_18/img_000001.jpg,1,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_234_253/img_000481.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_130_151/img_000481.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_188_214/img_000061.jpg,0,2
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_70_84/img_000241.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_216_244/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_5_159_174/img_000301.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_63764_NoAudio_7_140_154/img_000001.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_111_135/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/7/Right_side_window_user_id_63764_NoAudio_5_493_500/img_000061.jpg,7,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_5_169_187/img_000241.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_324_346/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/15/Right_side_window_user_id_60167_NoAudio_5_245_260/img_000301.jpg,15,0
/home/datnt114/thesis/aicity2023/code/tmp/15/Right_side_window_user_id_63764_NoAudio_7_447_468/img_000061.jpg,15,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_355_378/img_000301.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/14/Right_side_window_user_id_42711_NoAudio_5_169_196/img_000421.jpg,14,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_5_416_436/img_000301.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/14/Right_side_window_user_id_63764_NoAudio_7_481_503/img_000541.jpg,14,0
/home/datnt114/thesis/aicity2023/code/tmp/12/Right_side_window_user_id_85870_NoAudio_5_448_463/img_000301.jpg,12,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_163_178/img_000061.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_5_59_81/img_000361.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_213_246/img_000721.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_5_326_347/img_000421.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/12/Right_side_window_user_id_63764_NoAudio_7_44_65/img_000421.jpg,12,0
/home/datnt114/thesis/aicity2023/code/tmp/6/Right_side_window_user_id_63764_NoAudio_5_136_158/img_000361.jpg,6,6
/home/datnt114/thesis/aicity2023/code/tmp/6/Right_side_window_user_id_13522_NoAudio_7_85_105/img_000181.jpg,6,0
/home/datnt114/thesis/aicity2023/code/tmp/11/Right_side_window_user_id_85870_NoAudio_7_152_168/img_000181.jpg,11,0
/home/datnt114/thesis/aicity2023/code/tmp/13/Right_side_window_user_id_13522_NoAudio_7_220_229/img_000121.jpg,13,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_7_234_253/img_000241.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_13522_NoAudio_5_264_277/img_000241.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/8/Right_side_window_user_id_42711_NoAudio_5_495_504/img_000001.jpg,8,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_42711_NoAudio_7_461_472/img_000181.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_60167_NoAudio_7_50_72/img_000061.jpg,0,0
/home/datnt114/thesis/aicity2023/code/tmp/13/Right_side_window_user_id_63764_NoAudio_7_217_236/img_000241.jpg,13,0
/home/datnt114/thesis/aicity2023/code/tmp/0/Right_side_window_user_id_85870_NoAudio_5_464_484/img_000421.jpg,0,0
