,class_name,folder_name,frame_index,view,user_id
5785,4,Rear_view_user_id_99882_NoAudio_7_422_434,121,Rear_view,user_id_99882
5786,0,Rear_view_user_id_46856_NoAudio_7_439_451,61,Rear_view,user_id_46856
5787,0,Right_side_window_user_id_63513_NoAudio_5_139_168,301,Right_side_window,user_id_63513
5788,0,Dashboard_user_id_86952_NoAudio_11_321_337,361,Dashboard,user_id_86952
5789,11,Rear_view_user_id_60768_NoAudio_5_407_431,481,Rear_view,user_id_60768
5790,0,Right_side_window_user_id_46856_NoAudio_5_470_482,121,Right_side_window,user_id_46856
5791,0,Dashboard_user_id_63513_NoAudio_5_267_287,1,Dashboard,user_id_63513
5792,5,Right_side_window_user_id_60768_NoAudio_7_7_32,181,Right_side_window,user_id_60768
5793,10,Rear_view_user_id_47457_NoAudio_5_9_29,241,Rear_view,user_id_47457
5794,0,Rear_view_user_id_63513_NoAudio_5_288_307,181,Rear_view,user_id_63513
5795,0,Rear_view_user_id_47457_NoAudio_5_185_201,181,Rear_view,user_id_47457
5796,0,Rear_view_user_id_84935_NoAudio_7_152_163,121,Rear_view,user_id_84935
5797,0,Dashboard_user_id_86952_NoAudio_9_127_157,781,Dashboard,user_id_86952
5798,1,Rear_view_user_id_57207_NoAudio_3_381_396,361,Rear_view,user_id_57207
5799,0,Right_side_window_user_id_83756_NoAudio_7_431_443,61,Right_side_window,user_id_83756
5800,0,Right_side_window_user_id_83756_NoAudio_3_350_369,421,Right_side_window,user_id_83756
5801,0,Rear_view_user_id_30932_NoAudio_5_142_158,181,Rear_view,user_id_30932
5802,0,Dashboard_user_id_96269_NoAudio_7_372_387,301,Dashboard,user_id_96269
5803,5,Rear_view_user_id_83756_NoAudio_3_99_125,241,Rear_view,user_id_83756
5804,15,Rear_view_user_id_84935_NoAudio_5_75_97,361,Rear_view,user_id_84935
5805,0,Dashboard_user_id_96269_NoAudio_5_311_329,421,Dashboard,user_id_96269
5806,0,Dashboard_user_id_78052_NoAudio_11_138_156,121,Dashboard,user_id_78052
5807,12,Dashboard_user_id_86356_NoAudio_5_254_278,121,Dashboard,user_id_86356
5808,3,Rear_view_user_id_83756_NoAudio_3_233_254,421,Rear_view,user_id_83756
5809,0,Rear_view_user_id_83323_NoAudio_3_368_390,301,Rear_view,user_id_83323
5810,0,Dashboard_user_id_47457_NoAudio_5_147_169,1,Dashboard,user_id_47457
5811,12,Right_side_window_user_id_46856_NoAudio_5_297_318,121,Right_side_window,user_id_46856
5812,0,Right_side_window_user_id_86952_NoAudio_11_78_111,121,Right_side_window,user_id_86952
5813,0,Rear_view_user_id_61962_NoAudio_7_370_382,241,Rear_view,user_id_61962
5814,0,Right_side_window_user_id_83323_NoAudio_5_190_199,1,Right_side_window,user_id_83323
5815,9,Dashboard_user_id_28557_NoAudio_5_305_310,1,Dashboard,user_id_28557
5816,15,Right_side_window_user_id_63513_NoAudio_7_66_78,1,Right_side_window,user_id_63513
5817,0,Right_side_window_user_id_63513_NoAudio_5_120_136,361,Right_side_window,user_id_63513
5818,0,Right_side_window_user_id_28557_NoAudio_7_103_117,181,Right_side_window,user_id_28557
5819,3,Rear_view_user_id_83323_NoAudio_5_235_249,241,Rear_view,user_id_83323
5820,0,Rear_view_user_id_61962_NoAudio_7_231_249,241,Rear_view,user_id_61962
5821,15,Rear_view_user_id_46856_NoAudio_5_454_469,181,Rear_view,user_id_46856
5822,14,Right_side_window_user_id_86952_NoAudio_11_286_306,421,Right_side_window,user_id_86952
5823,0,Dashboard_user_id_78052_NoAudio_9_161_184,301,Dashboard,user_id_78052
5824,0,Rear_view_user_id_28557_NoAudio_7_308_326,181,Rear_view,user_id_28557
5825,0,Dashboard_user_id_83323_NoAudio_5_91_112,61,Dashboard,user_id_83323
5826,0,Right_side_window_user_id_96269_NoAudio_7_408_421,241,Right_side_window,user_id_96269
5827,15,Right_side_window_user_id_47457_NoAudio_7_458_474,301,Right_side_window,user_id_47457
5828,0,Right_side_window_user_id_30932_NoAudio_5_163_199,661,Right_side_window,user_id_30932
5829,0,Rear_view_user_id_47457_NoAudio_5_105_134,301,Rear_view,user_id_47457
5830,0,Dashboard_user_id_61962_NoAudio_7_383_402,421,Dashboard,user_id_61962
5831,0,Dashboard_user_id_71436_NoAudio_5_14_37,1,Dashboard,user_id_71436
5832,15,Right_side_window_user_id_60768_NoAudio_5_267_292,241,Right_side_window,user_id_60768
5833,0,Right_side_window_user_id_60768_NoAudio_5_94_108,121,Right_side_window,user_id_60768
5834,12,Dashboard_user_id_60768_NoAudio_5_144_168,1,Dashboard,user_id_60768
5835,12,Right_side_window_user_id_84935_NoAudio_5_329_342,181,Right_side_window,user_id_84935
5836,0,Rear_view_user_id_60768_NoAudio_7_33_53,361,Rear_view,user_id_60768
5837,0,Rear_view_user_id_71436_NoAudio_5_437_450,61,Rear_view,user_id_71436
5838,0,Dashboard_user_id_46856_NoAudio_7_469_482,241,Dashboard,user_id_46856
5839,10,Right_side_window_user_id_63513_NoAudio_5_41_46,61,Right_side_window,user_id_63513
5840,0,Right_side_window_user_id_86356_NoAudio_7_91_114,181,Right_side_window,user_id_86356
5841,0,Rear_view_user_id_30932_NoAudio_7_91_104,121,Rear_view,user_id_30932
5842,0,Rear_view_user_id_61962_NoAudio_5_383_402,481,Rear_view,user_id_61962
5843,15,Rear_view_user_id_47457_NoAudio_7_458_474,61,Rear_view,user_id_47457
5844,0,Rear_view_user_id_96269_NoAudio_5_252_267,1,Rear_view,user_id_96269
5845,0,Right_side_window_user_id_78052_NoAudio_9_433_456,481,Right_side_window,user_id_78052
5846,2,Rear_view_user_id_57207_NoAudio_3_154_172,1,Rear_view,user_id_57207
5847,15,Right_side_window_user_id_57207_NoAudio_3_411_430,361,Right_side_window,user_id_57207
5848,12,Dashboard_user_id_84935_NoAudio_5_329_342,61,Dashboard,user_id_84935
5849,0,Dashboard_user_id_99882_NoAudio_7_65_83,421,Dashboard,user_id_99882
5850,0,Right_side_window_user_id_57207_NoAudio_3_59_71,181,Right_side_window,user_id_57207
5851,3,Dashboard_user_id_96269_NoAudio_5_436_460,181,Dashboard,user_id_96269
5852,2,Dashboard_user_id_39367_NoAudio_5_482_495,1,Dashboard,user_id_39367
5853,6,Right_side_window_user_id_60768_NoAudio_5_475_500,421,Right_side_window,user_id_60768
5854,8,Right_side_window_user_id_57207_NoAudio_1_346_360,121,Right_side_window,user_id_57207
5855,0,Rear_view_user_id_86356_NoAudio_5_460_470,1,Rear_view,user_id_86356
5856,14,Rear_view_user_id_86952_NoAudio_9_266_308,1,Rear_view,user_id_86952
5857,0,Dashboard_user_id_83323_NoAudio_5_158_169,1,Dashboard,user_id_83323
5858,0,Rear_view_user_id_96269_NoAudio_7_299_318,301,Rear_view,user_id_96269
5859,0,Right_side_window_user_id_83323_NoAudio_5_282_292,1,Right_side_window,user_id_83323
5860,0,Rear_view_user_id_30932_NoAudio_7_13_37,301,Rear_view,user_id_30932
5861,2,Right_side_window_user_id_63513_NoAudio_7_325_333,61,Right_side_window,user_id_63513
5862,9,Dashboard_user_id_86356_NoAudio_5_452_459,1,Dashboard,user_id_86356
5863,0,Right_side_window_user_id_31903_NoAudio_7_33_45,181,Right_side_window,user_id_31903
5864,0,Rear_view_user_id_83323_NoAudio_3_439_451,61,Rear_view,user_id_83323
5865,0,Dashboard_user_id_61962_NoAudio_5_403_420,301,Dashboard,user_id_61962
5866,10,Right_side_window_user_id_86952_NoAudio_9_390_396,61,Right_side_window,user_id_86952
5867,0,Dashboard_user_id_30932_NoAudio_7_462_480,181,Dashboard,user_id_30932
5868,3,Rear_view_user_id_83756_NoAudio_7_231_255,241,Rear_view,user_id_83756
5869,0,Rear_view_user_id_63513_NoAudio_5_497_529,361,Rear_view,user_id_63513
5870,1,Rear_view_user_id_57207_NoAudio_1_384_396,241,Rear_view,user_id_57207
5871,1,Right_side_window_user_id_39367_NoAudio_5_106_119,121,Right_side_window,user_id_39367
5872,14,Rear_view_user_id_47457_NoAudio_5_170_184,121,Rear_view,user_id_47457
5873,0,Right_side_window_user_id_71436_NoAudio_5_456_467,181,Right_side_window,user_id_71436
5874,3,Dashboard_user_id_78052_NoAudio_9_281_296,121,Dashboard,user_id_78052
5875,0,Rear_view_user_id_30932_NoAudio_5_90_104,1,Rear_view,user_id_30932
5876,13,Right_side_window_user_id_83323_NoAudio_3_200_216,361,Right_side_window,user_id_83323
5877,0,Rear_view_user_id_63513_NoAudio_7_388_410,421,Rear_view,user_id_63513
5878,12,Right_side_window_user_id_83756_NoAudio_7_444_470,481,Right_side_window,user_id_83756
5879,4,Right_side_window_user_id_31903_NoAudio_7_177_194,181,Right_side_window,user_id_31903
5880,15,Right_side_window_user_id_84935_NoAudio_5_75_97,61,Right_side_window,user_id_84935
5881,15,Rear_view_user_id_57207_NoAudio_1_411_430,301,Rear_view,user_id_57207
5882,0,Dashboard_user_id_86356_NoAudio_5_315_332,301,Dashboard,user_id_86356
5883,0,Dashboard_user_id_30932_NoAudio_5_424_450,541,Dashboard,user_id_30932
5884,0,Dashboard_user_id_61962_NoAudio_7_383_402,301,Dashboard,user_id_61962
5885,14,Right_side_window_user_id_96269_NoAudio_7_7_32,241,Right_side_window,user_id_96269
5886,11,Dashboard_user_id_60768_NoAudio_5_407_431,361,Dashboard,user_id_60768
5887,0,Dashboard_user_id_60768_NoAudio_5_33_49,301,Dashboard,user_id_60768
5888,0,Right_side_window_user_id_28557_NoAudio_5_127_160,121,Right_side_window,user_id_28557
5889,8,Dashboard_user_id_99882_NoAudio_5_317_332,301,Dashboard,user_id_99882
5890,0,Rear_view_user_id_63513_NoAudio_7_194_234,1,Rear_view,user_id_63513
5891,0,Dashboard_user_id_99882_NoAudio_5_455_484,121,Dashboard,user_id_99882
5892,15,Dashboard_user_id_83756_NoAudio_3_380_406,241,Dashboard,user_id_83756
5893,0,Right_side_window_user_id_63513_NoAudio_5_120_136,1,Right_side_window,user_id_63513
5894,0,Dashboard_user_id_84935_NoAudio_7_169_196,301,Dashboard,user_id_84935
5895,0,Right_side_window_user_id_30932_NoAudio_5_395_415,421,Right_side_window,user_id_30932
5896,0,Right_side_window_user_id_46856_NoAudio_5_211_230,181,Right_side_window,user_id_46856
5897,0,Dashboard_user_id_59581_NoAudio_5_124_138,1,Dashboard,user_id_59581
5898,12,Right_side_window_user_id_28557_NoAudio_7_359_376,241,Right_side_window,user_id_28557
5899,0,Dashboard_user_id_39367_NoAudio_7_214_227,181,Dashboard,user_id_39367
5900,11,Right_side_window_user_id_86356_NoAudio_5_151_175,121,Right_side_window,user_id_86356
5901,11,Dashboard_user_id_84935_NoAudio_7_197_219,481,Dashboard,user_id_84935
5902,0,Rear_view_user_id_86356_NoAudio_5_438_451,301,Rear_view,user_id_86356
5903,0,Dashboard_user_id_28557_NoAudio_5_127_160,901,Dashboard,user_id_28557
5904,0,Rear_view_user_id_61962_NoAudio_7_287_298,61,Rear_view,user_id_61962
5905,15,Dashboard_user_id_78052_NoAudio_11_115_137,181,Dashboard,user_id_78052
5906,0,Dashboard_user_id_84935_NoAudio_5_285_308,361,Dashboard,user_id_84935
5907,0,Dashboard_user_id_39367_NoAudio_7_171_192,301,Dashboard,user_id_39367
5908,0,Dashboard_user_id_78052_NoAudio_11_59_82,541,Dashboard,user_id_78052
5909,0,Right_side_window_user_id_30932_NoAudio_7_362_413,121,Right_side_window,user_id_30932
5910,1,Right_side_window_user_id_84935_NoAudio_5_425_431,61,Right_side_window,user_id_84935
5911,12,Right_side_window_user_id_86356_NoAudio_7_256_277,481,Right_side_window,user_id_86356
5912,8,Right_side_window_user_id_61962_NoAudio_5_80_103,241,Right_side_window,user_id_61962
5913,5,Right_side_window_user_id_63513_NoAudio_5_380_389,121,Right_side_window,user_id_63513
5914,3,Right_side_window_user_id_84935_NoAudio_5_273_284,121,Right_side_window,user_id_84935
5915,0,Rear_view_user_id_83323_NoAudio_5_310_323,241,Rear_view,user_id_83323
5916,0,Right_side_window_user_id_71436_NoAudio_5_77_91,301,Right_side_window,user_id_71436
5917,0,Dashboard_user_id_30932_NoAudio_7_142_158,121,Dashboard,user_id_30932
5918,0,Dashboard_user_id_99882_NoAudio_7_237_253,241,Dashboard,user_id_99882
5919,0,Rear_view_user_id_30932_NoAudio_7_108_136,61,Rear_view,user_id_30932
5920,0,Right_side_window_user_id_96269_NoAudio_5_157_172,361,Right_side_window,user_id_96269
5921,14,Dashboard_user_id_96269_NoAudio_7_7_32,421,Dashboard,user_id_96269
5922,0,Right_side_window_user_id_86952_NoAudio_11_234_251,181,Right_side_window,user_id_86952
5923,0,Dashboard_user_id_31903_NoAudio_5_220_240,241,Dashboard,user_id_31903
5924,0,Right_side_window_user_id_28557_NoAudio_7_65_84,241,Right_side_window,user_id_28557
5925,5,Dashboard_user_id_31903_NoAudio_7_437_458,421,Dashboard,user_id_31903
5926,0,Rear_view_user_id_61962_NoAudio_5_192_211,121,Rear_view,user_id_61962
5927,0,Dashboard_user_id_78052_NoAudio_11_92_114,1,Dashboard,user_id_78052
5928,13,Right_side_window_user_id_47457_NoAudio_5_296_359,1081,Right_side_window,user_id_47457
5929,15,Right_side_window_user_id_84935_NoAudio_7_76_98,541,Right_side_window,user_id_84935
5930,0,Rear_view_user_id_71436_NoAudio_7_61_76,301,Rear_view,user_id_71436
5931,15,Right_side_window_user_id_61962_NoAudio_7_117_134,421,Right_side_window,user_id_61962
5932,0,Rear_view_user_id_28557_NoAudio_7_85_97,1,Rear_view,user_id_28557
5933,0,Right_side_window_user_id_71436_NoAudio_5_61_76,61,Right_side_window,user_id_71436
5934,10,Dashboard_user_id_60768_NoAudio_5_305_316,121,Dashboard,user_id_60768
5935,6,Right_side_window_user_id_96269_NoAudio_5_173_189,361,Right_side_window,user_id_96269
5936,8,Rear_view_user_id_78052_NoAudio_11_83_91,61,Rear_view,user_id_78052
5937,0,Rear_view_user_id_46856_NoAudio_5_269_296,601,Rear_view,user_id_46856
5938,0,Rear_view_user_id_47457_NoAudio_7_304_329,1,Rear_view,user_id_47457
5939,15,Dashboard_user_id_78052_NoAudio_9_115_136,301,Dashboard,user_id_78052
5940,0,Dashboard_user_id_63513_NoAudio_5_267_287,61,Dashboard,user_id_63513
5941,0,Right_side_window_user_id_28557_NoAudio_7_164_187,241,Right_side_window,user_id_28557
5942,15,Rear_view_user_id_78052_NoAudio_11_115_137,361,Rear_view,user_id_78052
5943,0,Rear_view_user_id_83756_NoAudio_7_310_325,361,Rear_view,user_id_83756
5944,0,Rear_view_user_id_84935_NoAudio_5_369_388,361,Rear_view,user_id_84935
5945,6,Right_side_window_user_id_96269_NoAudio_7_158_237,2161,Right_side_window,user_id_96269
5946,0,Rear_view_user_id_86952_NoAudio_9_17_46,541,Rear_view,user_id_86952
5947,11,Dashboard_user_id_84935_NoAudio_7_197_219,421,Dashboard,user_id_84935
5948,0,Right_side_window_user_id_57207_NoAudio_1_29_41,1,Right_side_window,user_id_57207
5949,0,Dashboard_user_id_47457_NoAudio_7_475_486,181,Dashboard,user_id_47457
5950,0,Rear_view_user_id_71436_NoAudio_7_61_76,1,Rear_view,user_id_71436
5951,0,Right_side_window_user_id_30932_NoAudio_7_221_234,1,Right_side_window,user_id_30932
5952,0,Right_side_window_user_id_86356_NoAudio_7_175_189,241,Right_side_window,user_id_86356
5953,0,Rear_view_user_id_86356_NoAudio_5_14_42,541,Rear_view,user_id_86356
5954,0,Dashboard_user_id_83323_NoAudio_5_217_234,361,Dashboard,user_id_83323
5955,0,Rear_view_user_id_83756_NoAudio_3_274_301,61,Rear_view,user_id_83756
5956,0,Rear_view_user_id_78052_NoAudio_11_433_457,361,Rear_view,user_id_78052
5957,0,Dashboard_user_id_83756_NoAudio_7_31_43,61,Dashboard,user_id_83756
5958,0,Rear_view_user_id_47457_NoAudio_7_347_363,61,Rear_view,user_id_47457
5959,14,Right_side_window_user_id_47457_NoAudio_7_173_187,241,Right_side_window,user_id_47457
5960,11,Rear_view_user_id_59581_NoAudio_7_317_333,1,Rear_view,user_id_59581
5961,5,Right_side_window_user_id_28557_NoAudio_5_277_287,181,Right_side_window,user_id_28557
5962,0,Dashboard_user_id_60768_NoAudio_5_293_304,61,Dashboard,user_id_60768
5963,0,Rear_view_user_id_99882_NoAudio_7_324_351,61,Rear_view,user_id_99882
5964,0,Dashboard_user_id_46856_NoAudio_7_117_135,241,Dashboard,user_id_46856
5965,1,Dashboard_user_id_96269_NoAudio_7_223_292,901,Dashboard,user_id_96269
5966,2,Right_side_window_user_id_46856_NoAudio_5_41_66,481,Right_side_window,user_id_46856
5967,0,Right_side_window_user_id_86952_NoAudio_11_363_390,721,Right_side_window,user_id_86952
5968,0,Right_side_window_user_id_99882_NoAudio_5_236_251,241,Right_side_window,user_id_99882
5969,0,Right_side_window_user_id_84935_NoAudio_5_152_163,181,Right_side_window,user_id_84935
5970,0,Right_side_window_user_id_83756_NoAudio_7_273_301,301,Right_side_window,user_id_83756
5971,0,Right_side_window_user_id_60768_NoAudio_7_432_441,61,Right_side_window,user_id_60768
5972,0,Dashboard_user_id_83323_NoAudio_5_158_169,241,Dashboard,user_id_83323
5973,12,Dashboard_user_id_61962_NoAudio_5_350_369,301,Dashboard,user_id_61962
5974,6,Rear_view_user_id_28557_NoAudio_5_33_48,241,Rear_view,user_id_28557
5975,12,Rear_view_user_id_83756_NoAudio_3_444_468,361,Rear_view,user_id_83756
5976,12,Rear_view_user_id_60768_NoAudio_5_144_168,241,Rear_view,user_id_60768
5977,0,Dashboard_user_id_83323_NoAudio_5_324_345,241,Dashboard,user_id_83323
5978,0,Dashboard_user_id_83756_NoAudio_3_433_443,181,Dashboard,user_id_83756
5979,0,Dashboard_user_id_31903_NoAudio_5_426_438,241,Dashboard,user_id_31903
5980,14,Right_side_window_user_id_46856_NoAudio_5_404_420,241,Right_side_window,user_id_46856
5981,3,Dashboard_user_id_83756_NoAudio_7_231_255,121,Dashboard,user_id_83756
5982,0,Rear_view_user_id_63513_NoAudio_7_388_410,481,Rear_view,user_id_63513
5983,6,Dashboard_user_id_83323_NoAudio_5_67_90,241,Dashboard,user_id_83323
5984,0,Right_side_window_user_id_71436_NoAudio_5_437_450,241,Right_side_window,user_id_71436
5985,3,Dashboard_user_id_96269_NoAudio_5_436_460,481,Dashboard,user_id_96269
5986,11,Dashboard_user_id_61962_NoAudio_5_212_230,61,Dashboard,user_id_61962
5987,0,Right_side_window_user_id_83323_NoAudio_3_37_66,601,Right_side_window,user_id_83323
5988,0,Right_side_window_user_id_63513_NoAudio_5_308_352,961,Right_side_window,user_id_63513
5989,15,Rear_view_user_id_59581_NoAudio_5_37_57,361,Rear_view,user_id_59581
5990,0,Dashboard_user_id_83756_NoAudio_3_469_490,1,Dashboard,user_id_83756
5991,3,Right_side_window_user_id_71436_NoAudio_5_291_305,121,Right_side_window,user_id_71436
5992,6,Rear_view_user_id_59581_NoAudio_7_410_430,361,Rear_view,user_id_59581
5993,0,Rear_view_user_id_60768_NoAudio_5_385_406,121,Rear_view,user_id_60768
5994,0,Rear_view_user_id_46856_NoAudio_7_352_373,301,Rear_view,user_id_46856
5995,0,Rear_view_user_id_30932_NoAudio_5_460_479,1,Rear_view,user_id_30932
5996,0,Right_side_window_user_id_86356_NoAudio_5_52_82,1,Right_side_window,user_id_86356
5997,0,Right_side_window_user_id_47457_NoAudio_7_221_236,61,Right_side_window,user_id_47457
5998,0,Right_side_window_user_id_61962_NoAudio_7_104_116,181,Right_side_window,user_id_61962
5999,12,Right_side_window_user_id_63513_NoAudio_7_451_462,241,Right_side_window,user_id_63513
6000,13,Dashboard_user_id_59581_NoAudio_7_183_194,121,Dashboard,user_id_59581
6001,3,Dashboard_user_id_83323_NoAudio_3_235_249,301,Dashboard,user_id_83323
6002,8,Rear_view_user_id_83323_NoAudio_5_452_471,121,Rear_view,user_id_83323
6003,0,Right_side_window_user_id_60768_NoAudio_5_109_129,1,Right_side_window,user_id_60768
6004,11,Right_side_window_user_id_86952_NoAudio_9_455_474,361,Right_side_window,user_id_86952
6005,1,Rear_view_user_id_31903_NoAudio_5_81_97,301,Rear_view,user_id_31903
6006,8,Rear_view_user_id_83323_NoAudio_5_452_471,481,Rear_view,user_id_83323
6007,6,Rear_view_user_id_39367_NoAudio_5_281_301,301,Rear_view,user_id_39367
6008,0,Right_side_window_user_id_59581_NoAudio_5_194_217,601,Right_side_window,user_id_59581
6009,5,Rear_view_user_id_60768_NoAudio_5_7_32,661,Rear_view,user_id_60768
6010,0,Right_side_window_user_id_78052_NoAudio_9_466_478,1,Right_side_window,user_id_78052
6011,0,Rear_view_user_id_78052_NoAudio_9_265_280,361,Rear_view,user_id_78052
6012,2,Dashboard_user_id_63513_NoAudio_7_325_333,1,Dashboard,user_id_63513
6013,0,Right_side_window_user_id_63513_NoAudio_7_148_166,301,Right_side_window,user_id_63513
6014,0,Dashboard_user_id_63513_NoAudio_7_309_324,241,Dashboard,user_id_63513
6015,0,Rear_view_user_id_31903_NoAudio_5_332_342,121,Rear_view,user_id_31903
6016,0,Right_side_window_user_id_28557_NoAudio_5_166_188,241,Right_side_window,user_id_28557
6017,0,Right_side_window_user_id_31903_NoAudio_7_395_404,61,Right_side_window,user_id_31903
6018,11,Right_side_window_user_id_60768_NoAudio_7_407_431,601,Right_side_window,user_id_60768
6019,5,Dashboard_user_id_28557_NoAudio_7_275_284,1,Dashboard,user_id_28557
6020,12,Dashboard_user_id_86356_NoAudio_7_256_277,301,Dashboard,user_id_86356
6021,0,Dashboard_user_id_46856_NoAudio_5_67_79,61,Dashboard,user_id_46856
6022,0,Dashboard_user_id_83756_NoAudio_7_125_135,121,Dashboard,user_id_83756
6023,0,Dashboard_user_id_99882_NoAudio_5_455_484,781,Dashboard,user_id_99882
6024,0,Dashboard_user_id_63513_NoAudio_5_497_529,661,Dashboard,user_id_63513
6025,12,Rear_view_user_id_28557_NoAudio_7_359_376,61,Rear_view,user_id_28557
6026,0,Right_side_window_user_id_99882_NoAudio_7_136_162,421,Right_side_window,user_id_99882
6027,15,Right_side_window_user_id_71436_NoAudio_7_385_406,241,Right_side_window,user_id_71436
6028,0,Rear_view_user_id_28557_NoAudio_5_288_304,301,Rear_view,user_id_28557
6029,10,Dashboard_user_id_96269_NoAudio_7_48_109,1021,Dashboard,user_id_96269
6030,0,Rear_view_user_id_83323_NoAudio_3_439_451,241,Rear_view,user_id_83323
6031,0,Right_side_window_user_id_78052_NoAudio_11_59_82,241,Right_side_window,user_id_78052
6032,0,Rear_view_user_id_60768_NoAudio_7_169_181,241,Rear_view,user_id_60768
6033,7,Dashboard_user_id_84935_NoAudio_7_113_117,1,Dashboard,user_id_84935
6034,8,Rear_view_user_id_83323_NoAudio_3_452_471,61,Rear_view,user_id_83323
6035,0,Rear_view_user_id_63513_NoAudio_5_537_546,121,Rear_view,user_id_63513
6036,0,Rear_view_user_id_28557_NoAudio_7_42_64,481,Rear_view,user_id_28557
6037,0,Rear_view_user_id_83756_NoAudio_7_471_501,781,Rear_view,user_id_83756
6038,0,Dashboard_user_id_96269_NoAudio_5_293_305,1,Dashboard,user_id_96269
6039,6,Right_side_window_user_id_96269_NoAudio_7_158_237,1021,Right_side_window,user_id_96269
6040,15,Dashboard_user_id_61962_NoAudio_5_117_134,121,Dashboard,user_id_61962
6041,6,Rear_view_user_id_60768_NoAudio_5_475_500,301,Rear_view,user_id_60768
6042,15,Right_side_window_user_id_46856_NoAudio_7_452_468,61,Right_side_window,user_id_46856
6043,0,Rear_view_user_id_84935_NoAudio_7_169_196,721,Rear_view,user_id_84935
6044,0,Rear_view_user_id_84935_NoAudio_7_30_43,241,Rear_view,user_id_84935
6045,5,Dashboard_user_id_83756_NoAudio_7_101_124,241,Dashboard,user_id_83756
6046,0,Rear_view_user_id_30932_NoAudio_5_460_479,301,Rear_view,user_id_30932
6047,4,Dashboard_user_id_57207_NoAudio_1_205_218,121,Dashboard,user_id_57207
6048,4,Right_side_window_user_id_28557_NoAudio_5_189_208,1,Right_side_window,user_id_28557
6049,0,Right_side_window_user_id_46856_NoAudio_7_439_451,1,Right_side_window,user_id_46856
6050,0,Right_side_window_user_id_83756_NoAudio_3_156_169,181,Right_side_window,user_id_83756
6051,0,Rear_view_user_id_83323_NoAudio_3_217_234,181,Rear_view,user_id_83323
6052,0,Dashboard_user_id_28557_NoAudio_7_344_358,301,Dashboard,user_id_28557
6053,0,Dashboard_user_id_78052_NoAudio_9_161_184,601,Dashboard,user_id_78052
6054,4,Rear_view_user_id_96269_NoAudio_7_319_343,601,Rear_view,user_id_96269
6055,0,Right_side_window_user_id_84935_NoAudio_5_285_308,241,Right_side_window,user_id_84935
6056,0,Right_side_window_user_id_61962_NoAudio_5_287_298,181,Right_side_window,user_id_61962
6057,11,Dashboard_user_id_61962_NoAudio_7_212_230,61,Dashboard,user_id_61962
6058,0,Dashboard_user_id_30932_NoAudio_7_108_136,661,Dashboard,user_id_30932
6059,0,Right_side_window_user_id_86356_NoAudio_5_374_387,121,Right_side_window,user_id_86356
6060,0,Right_side_window_user_id_61962_NoAudio_5_403_420,1,Right_side_window,user_id_61962
6061,0,Right_side_window_user_id_60768_NoAudio_7_255_266,1,Right_side_window,user_id_60768
6062,0,Right_side_window_user_id_28557_NoAudio_7_344_358,121,Right_side_window,user_id_28557
6063,6,Dashboard_user_id_83756_NoAudio_3_9_32,361,Dashboard,user_id_83756
6064,12,Rear_view_user_id_63513_NoAudio_5_452_474,421,Rear_view,user_id_63513
6065,0,Dashboard_user_id_47457_NoAudio_5_36_65,481,Dashboard,user_id_47457
6066,0,Dashboard_user_id_86356_NoAudio_5_484_509,121,Dashboard,user_id_86356
6067,0,Right_side_window_user_id_31903_NoAudio_7_261_276,301,Right_side_window,user_id_31903
6068,0,Rear_view_user_id_86356_NoAudio_5_315_332,121,Rear_view,user_id_86356
6069,3,Right_side_window_user_id_71436_NoAudio_7_293_305,61,Right_side_window,user_id_71436
6070,3,Right_side_window_user_id_71436_NoAudio_5_291_305,301,Right_side_window,user_id_71436
6071,0,Dashboard_user_id_63513_NoAudio_5_139_168,541,Dashboard,user_id_63513
6072,0,Rear_view_user_id_63513_NoAudio_5_13_40,541,Rear_view,user_id_63513
6073,7,Right_side_window_user_id_28557_NoAudio_5_98_101,1,Right_side_window,user_id_28557
6074,8,Rear_view_user_id_59581_NoAudio_5_240_252,1,Rear_view,user_id_59581
6075,0,Right_side_window_user_id_63513_NoAudio_7_419_450,361,Right_side_window,user_id_63513
6076,0,Rear_view_user_id_96269_NoAudio_7_33_69,241,Rear_view,user_id_96269
6077,0,Dashboard_user_id_46856_NoAudio_5_231_254,421,Dashboard,user_id_46856
6078,0,Rear_view_user_id_86356_NoAudio_7_16_45,541,Rear_view,user_id_86356
6079,0,Right_side_window_user_id_86952_NoAudio_9_76_110,901,Right_side_window,user_id_86952
6080,8,Right_side_window_user_id_61962_NoAudio_7_80_103,1,Right_side_window,user_id_61962
6081,0,Right_side_window_user_id_61962_NoAudio_7_287_298,61,Right_side_window,user_id_61962
6082,2,Dashboard_user_id_39367_NoAudio_7_476_495,181,Dashboard,user_id_39367
6083,15,Right_side_window_user_id_63513_NoAudio_7_66_78,121,Right_side_window,user_id_63513
6084,1,Right_side_window_user_id_96269_NoAudio_7_223_292,481,Right_side_window,user_id_96269
6085,12,Right_side_window_user_id_57207_NoAudio_1_9_28,121,Right_side_window,user_id_57207
6086,0,Dashboard_user_id_63513_NoAudio_5_194_234,181,Dashboard,user_id_63513
6087,0,Dashboard_user_id_86356_NoAudio_7_493_508,121,Dashboard,user_id_86356
6088,0,Right_side_window_user_id_46856_NoAudio_7_117_135,301,Right_side_window,user_id_46856
6089,0,Right_side_window_user_id_28557_NoAudio_5_166_188,1,Right_side_window,user_id_28557
